Good south indian hotel in town,1
Great food and services. Worth your money,1
Good place to have great Dinning experience,1
Nice food! Dosa here are super tasty!,1
Very nice food and excellent service,1
Good taste good food. Gets busy on weekend.,1
Yummy food ever.. I love taste of woodland 😍😘😋,1
Love their food and service. Favourite place for family gatherings.,1
Neat and clean,1
Nice environment,1
Good food,1
Good food. Table layout is quite intuitive. Friendly service. Reasonable price. A small cute play area for kids. Best place to eat.,1
Superb Place n Food Quality Awesome,1
Good food good service.,1
"Execellent taste, i commendable very much  well.",1
tasty food & nice place,1
its always awesome,1
Great food good interiors,1
"The food is really tasty and hygienic so for food it's 5 star, but they are charging extra money for the plastic tin for parcel service, whereas other restaurants give free parcel and also provide home delivery and discount in the corona pandemic...",1
Great food.Good Service. Clean and calm place. Every item was good. Punjabi Gravy Sabji is best,1
"One   of  the  Finest  Quality,     Freshly   cooked   food &  juices etc   Being  served in  a  very  clean,  calm,    specious    &  comfortable   space.    Well   trained  & Good  manners  staff.",1
Nice place to have food. Pretty decent ambience and food food. If not to busy you might try this place.,1
Fine food and delicious taste available in Nadiad. Great place to visit with family and friends.,1
"Good food, like always. Have never been disappointed here",1
Nice food with fast service...,1
"I am basically from rajkot and was here for a tournament , this place gave me a good experience in service as well as food . The food quality is excellent but I expect a little more improvement in the taste as well",1
One of the worst restaurant in anand. ,0
Just visit the kitchen from back door and you will find the reality the rats roam around they do everything on floor without having proper hygiene.,0
Bakwas service.,0
High price.,0
Taste less food.,0
Bad behaviour.,0
Never come to this hotel.,0
"Low ambience, dull lighting and bonus found long hair in Dal Tadka rest foodies to decide.",0
 food had hair. not good quantity,0
The food quality here has decreased a lot and i have found cockroach 5 times there🤮,0
Worst food.....I've ordered fix lunch to give treat to my friends but it made me feel embracing cz the food I received was not  fresh as well Butter milk was pathetic..,0
Not too much good,0
bad place  not up to the mark ...!!,0
Food quality is the best at low prices..but staff is very slow..,0
"Its been my fav restaurant for 10 years but now the taste has changed, i do not like it any more.",0
"Never had such bad food and that too for consecutive days (Had no other option). And to add to the misery, waiters (especially those who take orders) are extremely rude, they don't how to talk to a customer.",0
Had to change the review. Best place turned out into worst place. Quality of food is horrible. People still eat it because it's tasty. Avoid such food,0
Average  quality now,0
i ordered food through zomato they delivered. Food had no taste west of money .and spoil your moment.,0
Staff behavior very poor nd disappointed with his conversations...mostly On a couneter Boy a,0
bad food slow service,0
"Kinda odd to customer, while closing time everything is rushed in your mouth..  Needs competent management",0
don't like behaviour by hotel and food is average,0
worst food average service,0
the bheaviour of the staff is very very very bad.,0
It was so bad that the moment i entered i wanted to leave.,0
0/10 on behaviour,0
"Nice food but worst service, very rude waiters.",0
"Poor quality food , too much rush , for fruits  they serve very old ""frozen"" fruits which do not look or taste like fruits at all. Very poor service too.",0
Service is not that good but food is not so tasty...,0
Food is okay very  costly. Even Salad is chargeable it should be complementary,0
our last experience was not so good..,0
we ordered paneer sabji but panir was too hard and tanddor Naan was also not as per our past experience. also service is not uptoo like woodland's level.,0
Don't go it's cheese is very hard it's not good compared to another hotel,0
Not good response from manager,0
Perfect restaurant with the best view.,1
Best family restaurant . Food quality & service superb. Well trained staff.,1
The place is having amazing quality of food . It is best place for the person who likes peace while having dinner. And the quantity and quality of there sizzler is mind blowing.,1
A good place for organising official meetings and social functions,1
Very good food and good quality service,1
Food is good. It is the favourite place for the get-together as well as corporate function.,1
Functionality of the Lights are very deem but they provide candles to feel the ambiance with live music. They have big banquet which has approximately 500+ capacity.,1
Nice place. Nice food. Perfect place for personal events,1
Very goid cooparetive staff..very good food quality ..good service .clean premises..,1
Nice food and ambience but serving was little late,1
"They offer a good variety of soup, starters and appetizers. There's nothing peculiar in main course and they miss desserts in their menu. ",1
" Overall ambiance is calm, dimly lit with good music. ",1
"Deep end sitting arrangement gives a good view through the glass,  4 stars for good quality food..",1
" give Five 🌟. Excellent food, service. This place is favourite of seminar, business meeting, Birthday celebration, Anniversary celebration.",1
Its fabulous food with top class musicians 💕,1
"Excellent food taste, sweet music, good service and polite staff.",1
Wooooo.... I just love the food. The banquet is very large and very good for parties. It's decided in three partition,1
 So small parties can also arrange there. And the dine in is also very good. ,1
They have live singing available which make us mood calm. Good for couple friendly environment and special low light dinner. It's such a nice place.,1
"Its beautiful restaurant..nice foods , also very reasonable, its best place for limited audiance , limit to 100 to 200 ..good , great service",1
You can spend quality time here with your near and dear. ,1
Ambiance iz good Cozy place further  some table are decorated with ballons Very Neat and Clean place.,1
Nice place for Meeting and good food,1
The restaurant is really very good and staff is courteous.,1
Banquet halls are big & good for family parties and corporate meetings.,1
We are visited this place on our Anniversary..,1
"Food is yummy😋...Ambiance is good,service is excellent.",1
"Very nice place , Good Food n service & romantic environment also..",1
Special mention for candle light dinner on Thursdays,1
Food is delicious. Awesome services. Try thier Matka Dum Biryani or Hyderabad Dum Biryani.,1
They provided candle light dinner and live music facility. Visitors can also ask singer to sing thier favourite song.,1
Food taste :- 5/5,1
Ambiance :- 5/5,1
Service     :- 5/5,1
Food superb.... restaurant superb...accomedation....supperb...music superb...,1
Good food and ambience is pleasing.,1
The singer over there was performing well with guitar and his song selection was way better.,1
Nice ace for dinner 🍲🍲🍽️,1
Food is good. It is the favourite place for the get-together as well as corporate function. ,1
Functionality of the Lights are very deem but they provide candles to feel the ambiance with live music.,1
They have big banquet which has approximately 500+ capacity,1
Very nice food prompt service and it will satisfy your palate very nice place for corporate lunch as well as dinner with family,1
Good food and ambience is pleasing.,1
Very good food. I liked the sizzlers and the quality of food is good. The location of the restaurant is inside a big mall which I liked.,1
Good food and ambiance,1
"Food quality, taste & ambiance is very good.",1
Service is very quick and nice.,1
View outside restaurant is also very good.,1
Nice ambience with amazing live music behin and a lovely view from windows. Best place to eat after watching movie at cinepolis.,1
Consistently good taste of food! N quite reasonable.! And u have two reserved tables round the year decorated with balloons for twosome or group of 4. With attained live soft guitarist... To play cool melody!,1
The place has a very classic romantic ambience.,1
Perfect spot for dates.,1
Also suitable for family gatherings.,1
"The atmosphere does total justice to the name ""Dil se re"".",1
Staff is very friendly. Comfort level on point.,1
Taste is 10/10.,1
It's a very good place for couples planning to dine out. The ambience is very romantic with a very nice live singers playing melodious songs....,1
The food is delicious and comes with decent quantity.... Love the sizzlers especially... Definitely one can step in for the perfect food to taste. ,1
fantastic taste Over the menu one should go for the Chef specialty.,1
 Restaurant has been renovated and looks much better than before and the corner seating view is awesome with extra comfort. ,1
The billing for the food offered is little bit more on budget ,0
"gives discount, Also don't forget to get your discount card which offers upto 20% at your 4th visit.",1
"Nice Ambience, Peaceful Place, Ideal place for Candle Light Dinner Date. Food and Music was Ok.",1
"Awesome food. Good service , great atmosphere.",1
Food was great,1
Taste was good specially dum biryani,1
Too old banquets and rates too high,0
"nice food, good taste, enough quantity; but little bit dissatisfied because of staff.",1
 overall nice experience.....good luck...👍👍👍👍,1
Their new banquet is good enough for party and meeting. Great service and staff. I recommend It.,1
Nice restaurant to be with your loved ones. Service is good and staff is courteous,1
"Good ambience, variety in menu & justifies the price.",1
"Great ambience, great food. Perfect place for a family night out",1
Good place for b'day party and small events,1
Great place,1
Always like it,1
delicious and also quality food.,1
"All time favourite place for all conferences and business presentation meet. Ample parking place, convinently located with excellent food taste.",1
Good food taste,1
Good food quantity,1
Good place,1
Best place,1
All managements and severing was 100%,1
Very nice,1
Loved it... food was so delicious and yummy.. the menu was good.. taste was too good and the price is reasonable.. personal tables for family and couples.. ,1
evryone should once visit here.. the place is also good for conducting seminar with 100-150 persons,1
 The quality of service and food is too good. The place is very good .. everyone will love it..,1
"Food is delicious undoubtedly , must try once anyone would love it",1
It's good for conference n party with hall booking n catras,1
Nice food with gud quality and gud quantity,1
Too Much Good Taste And Service Also Good,1
Nice food and good ambience..,1
"Best food quality and serve discipline ., affordable price for every food items",1
Nice place to party.  Very good service.  Nice food.  Hygienic and tasty food.  Good for corporate meetings and birthday or anniversary celebrations.  ,1
Also you can celebrate many other celebrations if you wanna celebrate here.  ,1
Nice arrangement and good theme. ,1
You will like this place if once visited.  Staff is so polite and service is excellent.  I think you must visit once.  👍👍👍. Nice place over all.  Prizes also reasonable.,1
Nice food and ambience...good for small get together or family party...small birthday party,1
Food is amazing......yummmyyyyy.... nd great atmosphere........service is excellent.............,1
Nice food,1
Nice place,1
Good parking space,1
Nice place for any event food was nice,1
Good sarvices &top clinnce,1
"Nice place, food is osm 👌👌",1
Excellent family restaurant with great food and music,1
Nice place to celebrate moments,1
Nice place to visit. Good food quality,1
"Good ambience, excellent dishes & service...",1
Great place for couple candle light dinner.....,1
 I could have given 4 stars if chairs are bit comfortable... please make sitting arrangements a bit comfortable..,0
"Great test,best quality,also quantity is really good",1
Perfect spot for dates.,1
Also suitable for family gatherings.,1
"The atmosphere does total justice to the name ""Candle Light Dinner"".",1
Staff is very friendly. Comfort level on point.,1
Great Place for Candle light dinner. Delicious food and great customer treatment. 100% satisfaction for place and food. Best candle light dinner place in surat,1
place that understands the importance of privacy and the effect ambience has on the customers. Also serves the best food in town.,1
Great service nice food amazing interior design,1
It's the best restaurant in town to experience candle light dinner in Surat. Must Try its delicious dishes.,1
I had One of the most beautiful moment of my life over here ❤️❤️😍,1
The best place to have your Romantic dinner with your loved ones in surat...An amazing ambiance with great quality of food ..loved it.,1
Had a Very good experience would recommend others to go to this place.,1
It was too amazing experience with candle light dinner at orange courtyard !!! ,1
Very good food & good sarves,1
It has nice taste and live barbecue. It gives good service by staff and clean dining area. ,1
 It has a separate waiting area in ground floor. We can get icecream and candy after dinner.,1
 They show us staff group dance on weekends.,1
"Food quality A1 , very neat and clean Restaurant, staff is very Polite, very good for barbeque taste. Very best for every kind of celebration.",1
Simply Exceptional... Great service... Amazing food... Wonderful ambience and most importantly... Humble and supportive staff..,1
Good restaurant with express your feelings with some one. Suitable for small family function with dear ones.,1
Starters Was Great👍🏻,1
Good ambience. Some starters are delicious,1
The main course was definitely bland and flavorless. ,0
 the variety of drinks and desserts made my day.,1
really had an enriching experience dining here and i left with replenished spirits..,1
"i was specially with the devoted hospitality and all associates, specially AMAN went above and beyond to honor my requests.. Highly recommended!",1
I have been there 5 6 times. But The last time i went had a very very bad experience ,0
 My birthday mood was spoiled. Since then i've stopped going there.,0
some food is so oily in restaurant,0
Very bad food quality,0
Not so good as per the standard charges applied.,0
Quality needs improvement and the ordering staff doesnt have proper idea of how the food will be and will taste like.,0
Bad place for food,0
Very bad experience.,0
Not recommended this place for eating,0
Taste is bad,0
"Service is not good, quantity is less",0
Too much costly,0
Seating arrangements not good,0
Late delivery long time waiting,0
Bad experience.,0
Zero Rating. Price costly &  food taste not good. I,0
" In parcel service, as per menu wise 1 box is missing. Parcel packing not properly. ",0
Price wise Parcel quantity very less. No parking & located in noisy area. Worst service in all aspects.,0
Service is not good enough as prices...,0
"Food is not testy, also the price is high and digital",0
Not Good variety.average taste,0
Not satisfy with the food,0
Tables are not in good manners also manager is not good,0
"Rude behaviour of reception manager, food quality not that good as was expected on Parcel of Rs",0
"Poor quality of packaging and no cutlery or disposable dish provided, Dal was like sweet Lassi,  full of water and no pulse.",0
"Don't get confused by the word Grand, otherwise you will regret later, there are many other good restaurants.",0
"Worst food, Rude behaviour of reception manager, food quality not that good as was expected on Parcel ",0
"Poor quality of packaging and no cutlery or disposable dish provided, Dal was like sweet Lassi, full of water and no pulse. ",0
great grand is worst ..insects are found in food,0
Totally wastage of MONEY.. everything is cheap no standard maintained. Also hotel staff is not good. Zero rating... Worst..,0
"Poor quality, not healthy food, taste less with very high price.",0
Totally disagree.,0
"Average taste, not satisfy",0
The staff was not able to serve more than 8 tables.,0
Food quality was not good at all. Didn't like their strategy of food serving. ,0
They served the sabjis and made us wait for 15-20 minutes and kept serving farsan. ,0
We felt full and later served roti so we could eat only 2 rotis. Sabjis had khavano soda so all sabjis tasted same and useless. I do not recommend this place.,0
Bogus staaff,0
Test less menu,0
So costly,0
Fuully avoid,0
Too expensive compare to food..,0
Seriously I have never so much upset after having dinner with my wife... ,0
Very good menu but only 10% items available...Punjabi food was also pathetic even tandoori roti also was not available...Taste is really bad and bitter... I m writing this review after just coming out of restaurant... Very bad taste and all still the prices are so high... Bhayanak experience of my life.. ,0
need to upgrade their facility with current time.,0
Not great service,0
"Poor service , very high rate",0
"Food was not good , quantity is less",0
Food was too much oily,0
Low quality of food,0
Normal blunt test,0
Place and table arrangements not good,0
"Food quality is very poor  very bad service, Overall 0 out off 100",0
Location is not good,0
Not satisfied with the food,0
Not good experience,0
Taste was not good also quantity is less with high price,0
Greate atmosphere and also awesome food...❤️❤️ Service is too good i get my order on time...,1
you guys also have to check this out asap❤️❤️ and also this cafe takes all precautions during this pandemic 💯,1
A place to enjoy music with awesome and classic food at minimal price,1
Staff and services are welcoming and fast,1
Overall great ambiance with awesome food and creamy shakes,1
Great place for Delhiites for doing TAFRI at TAFRIBAAZ CAFE,1
staff is very friendly..food is too good ...one should go without any hesitation 😌❤️,1
The food was amazing the management it was awesome really apperciate,1
"We had oreo shake last night... It's amazing 😍... Nice taste, very hygienic and fast delivery....",1
Awesome experience. A best place to visit with family and friends.,1
Awesome ambience with delicious foods.,1
Food delivery time is perfect 😋😋😋😋,1
"Good food # Great taste # quick service , loved the service of staff. Must visit .",1
Delicious Food and Great Ambiance with safety and utmost hygiene standards...,1
Amazing food with astonishing decor,1
Great serving,1
Tasty food and friendly staff😋,1
Delicious food and great ambience.,1
Awesome food at reasonable price..,1
"Medley kitchen superb experience, I ordered here 3 times and all times I got a good hygienic food. ",1
 And the wonderful thing is that food  is very tasty without extra oil..,1
Food taste fantastic. Packing was very good.,1
Very good food .The taste was fantastic.I will recommend to my friends and relatives.,1
great food Wish you good luck,1
Taste of the food was very good and authentic cuisines are served here.,1
Much recommended.,1
"Wonderfull place, delicious food...loved it. They offer you great food quality and service.",1
Very nice place to hangout with freinds. Delicious food and courteous staff....i'll definetly recommend this outlet.,1
Very nice restaurant. Delicious food available here.,1
had a very pleasant experience in this outlet,1
Staff was very courteous and understood how to deal with customers very well.,1
The most delicious food in the market.,1
Awesome food with great quality.,1
Great food and great service.,1
Nice And Yummy Food Prepared By Chef As On Our Demand & Taste Even Prices Are So Cheaper As  A Street Food.,1
As I Can Mention It In Simple Way Finger Licking Taste. I Will Love To Order Again.,1
"It looks pricey, but it's very cheap. ",1
The price is actually same as on street stalls. I ordered egg roll and it was absolutely awesome!! ,1
All my instructions were sincerely followed. It all tasted very fresh. Worth trying!!,1
Very nice food and cool staff 😎😎😎👌,1
Food quality is very good and price are reasonable.,1
Fabulous Mother’s Day lunch! They even honoured our Zomato Gold vouchers! Super food- great portions! Good service!,1
Full marks to the chef! Pasta was a little bland but with a little personal tweaking came out great,1
Great food beautiful restaurant staff is very friendly and thanks to the chef. Service was very nice,1
The ambience of the restauarant is exotic and unmatched. ,1
if anyone fond of italian food then this place is highly recommended. Service is excellent and staff is very courteous.,1
Loved the place and the food. The staff was humble and knew their job.,1
was a very nice experience in artusi truly authentic italian food,1
It's a good little place serving authentic Italian food.  Each dish we ordered was delicious 👌,1
 u can't complain when it tastes so good.,1
"Only one of the best places for Italian food, always been a pleasant experience, although the food is just delicious",1
Perfect Italian restaurant in new Delhi.  Enjoyed everything thoroughly.,1
Very nice ambience ... And food was hit.,1
Good fathers day dinner with my family. Really tasty pizza and pasta. ,1
better then multinational food chains. Ambience is very beautiful. Food is really delicious. Staff is courteous and hospitality is warm. One must go with friends and family,1
"delicious food with good services, amazing Italian taste",1
Good restaurant with tasty food,1
 mind blowing its better than most places.,1
"wine is good, dessert is good!",1
Nice place for a date night.,1
Amazing place and friendly staff with a truly Italian cuisine.,1
"Went for dinner with a great group, enjoyed the wine and their delicacies. A nice cosy place not too big but a must try.",1
Great looking restaurant with an extensive menu. Great selection of starters and super pastas.,1
Portion sizes are fairly large so a shared salad and a couple of pastas are perfect for lunch & keep some space for the excellent desserts.,1
Food was excellent. And the dessert was just perfect. It's a must visit.,1
Very nice place for Italian Food. ,1
This place is owned by a foreigner and the ambience Inside takes you straight to Italy.,1
Very warm place and people. I really liked the Old School Italian design of the restaurant. Very authentic.,1
Good place to eat Italian food and listen to Italian music as well,1
the service is at top notch the staff was really kind,1
Very awesome experience,1
they are providig very good service and have great ambience am loving it,1
great resturant with food and services and authentic italian food,1
"Very poor service, not a good option for lunch or dinner, we waited 20 minute only for give order. ",0
"Food was tasty but Poor cleanliness in Restaurant,",0
Food was not good,0
"Average food Quality , tries to prepare but failed in punjabi dishes ",0
"It’s a great experience. The ambiance is very welcoming and charming. Amazing wines, food and service. Staff are extremely knowledgeable and make great recommendations.",1
This place is great! Atmosphere is chill and cool but the staff is also really friendly.,1
"Food is pretty good, some italian classics and some twists, and for their prices it’s 100% worth it.",1
Excellent food. Menu is extensive and seasonal to a particularly high standard.,1
Need to improve service and food quality,0
Love this place and will continue to visit.,1
Never go there.,0
I don't know why people like but service is also too bad.,0
"Nice service and good food , staff behavior are nicely and good places for party",1
Very rude owner.,0
Taste is very bad and its very costly,0
Outstanding Food at very Reasonable Rates & Service is Excellent. ,1
Best Place For Family .....,1
Good place for dining and lunch. Good service. Takes moderate time to prepare food. Got an AC hall recently prepared. Good food and soups.,1
Pizza Uttpam Quantity was less compare to Rate,0
To costly. And not good service,0
Service is not good in festival time,0
Good place for dining and lunch. Good service. Takes moderate time to prepare food. Got an AC hall recently prepared. Good food and soups.,1
A taste that we expect from a best hotel is here.,1
"Awesome taste , Nice service ",1
It's Nice Place to have South Indian Food,1
"Nice, affordable, hygenic food served with smiling faces...",1
Loved the taste of their dishes within affordable price,1
Good quality,1
not well packed... and i ask for Italian pizza and it doesn't seems to be Italian at all no olives and very less veggies....,0
Best place for madrasi food,1
Great place,1
did not much like it and it will be wise not to prefer Dabli Pav here.,0
.quality is mediocre and food looks unappealing..plus hygiene is sort of questionable. ,0
Crummy for your stomach.,0
Professionally run restaurant. Surprisingly inconspicuous entrance. Good dining experience.,1
Best place for dine inn most of things are available in menu for kids and adults too. South Indian dishes tastes great. Panner sabji is really good. Panner used are very soft and fresh.,1
Excellent food and value for money best hotel at my native place,1
"A best place to have South Indian food in the town. Some great items like Dahiwada, rawa dosa are very delicious. Very nominal Price.",1
Awesome food....must go,1
Delicious south indian food with good service..,1
"Oooooo.. it's one of my favourite.... This palce have food of south Indian...like dosa, dahivada, uttapam, menduvada. This place have been there since 1975.",1
The food here is delectable in choice and taste. It's refreshing that they do not (repeat: do not) have pizza as an option despite being an Italian restaurant.,0
They haven't included they closed down the restaurant on their website.,0
It's closed permanently in g.k 2,0
Honestly it's kinda noisy it is unfortunately very crowded and noise levels are everyone high and make impossible to savour the food,0
this restaurant is bad sadly needs better staff who are willing to keep it quiet and it is not uncommon of them to serve alcohol to people below the legal age ,0
however their food is good and if you come at the right time the experience is unparalleled,0
"Never going back, very poor quality. We were a group of about 10 people. The  veg starters were filled with oily fried snacksbaby corn, aaloo etc.",0
Worst food and service ever had in my life.,0
Will say no to visist there instead you can go in any low grade resturant but don't go here.,0
Waste of money don't understand why these guys have placed so high range for foods they serve.,0
"Recently visited on the 1st April 2021 in this restaurant but I was really disappointed with the service,  will not recommend anyone to visit here.",0
Never waste a dime here.,0
They don't have a buffet menu.,0
They will serve what they wish and when they wish. ,0
 The whole place is empty and yet nobody asks us what we'd like to eat. ,0
" When we repeatedly asked for a menu, we finally got a dirty hand-written one.",0
We ordered from it and it's been half an hour but we have not been served.,0
The staff is not well-dressed or professional. The waiters don't speak loud enough that we can hear.,0
Very disappointing. None of the non veg starters were good. Very less variety. No variety in dessert.,0
Poor quality of food.,0
They charge apporx1000 per person buffet,0
.But according to quality and quantity of food items it should be 300-400 per person.wastage of money,0
"Not satisfied, I won't go again. Whoever goes will waste their money.",0
Very high price and worst quality of food. No test at all. They have only 3-4 varieties in starter that's it.,0
My suggestion is don't go there.,0
Taste of starter is good but taste of main course is below average.,0
they don't even serve RO water.,0
you have to buy water-bottle which is way to expensive.,0
Never go again... Totally money waste... Worthless food..,0
Terrible stale food.,0
Whole family suffering after eating last night.,0
Food cold and stale.,0
Would never visit again.,0
Worst experience.. Pathetic service & tasteless food. No variety on buffet.,0
Bad bad experience going in pukhtaan,0
Staffs are not good.,0
Worst restaurant.I,0
If you want to make any of your day special please don't choose this place. They will spoil your day.,0
Staff members don't have etiquette and manner.,0
Co-ordination among staffs is very poor.,0
Not good quality of food nor services ...,0
Staff is very slow.,0
"Very bad place waste of money ,very less bbq  in option .",0
Worst experience. Not a place I'll ever visit again. Service is worst of all.,0
"No proper service, high priced. Worst of all they have unhealthy environment.",0
Not Satisfactory waste of money,0
The food served here was tasteless and not even fresh.,0
Worst food and very expensive. Only one idli and vada in Rs120 + gst,0
not fast delivery of food so The taste is not so fresh..,0
"Service is poor,Many insects found in resturant during visit.",0
Soup spoon was not available,0
Wishful table was not provided.,0
poor taste.service not best.,0
Very disappointing,0
Price is too much but Quality and contity is to poor.,0
I never visit again .,0
Very bad experience. Rude behaviour. Cheat on payment,0
Worst sizzler i ever had ...,0
"taste was below average, service not good",0
Bad quality of dosa,0
Not satisfied,0
Don't order mix veg,0
Very noisy atmosphere.,0
No good food here....better not to go,0
We Love this Restaurant,1
Staff was so Friendly,1
Worst service and we can't even plan a dine there properly because the menu confuses a lot.,0
Service was very bad. overall bad experience.,0
Third class service with taste less food,0
"Food quality very poor. Replaced the subji twice, but hopeless. Need to change their chef.",0
One Of The Best Breakfasts Anywhere,1
Best Pizza On The Cape,1
Affordably Priced,1
Best Cheesy Garlic Bread,1
This place is a disaster. They try to bring us dishes from all the 29 states but end up being masters of none.,0
"Horrible food, horrible service, small compact place which has a kitchen with bad ventilation due to which our eyes kept burning throughout. ",0
"Never  go for this restaurant,  very  bad  taste & choice",0
Fantastic,1
Family Friendly and Excellent Food,1
"Never  go for this restaurant,  very  bad  taste & choice",0
The staff is pathetic. ,0
 They don't know the clear meaning of hospitality.,0
The Food is Great with Good Portions,1
Amazing food. Very very filling.,1
great quantity Two main courses and one starter itself was too much for three of us to finish ,1
They don't know the clear meaning of hospitality.,0
Food is stale and staff is unprofessional and untrained,0
Very slow service...even though there were no crowd,0
